text,label
ሆዱን በላው,1
ግብር የከፈለ ቢሆንም ባይሆንም,0
ወንድ አለ,0
ለመገናኘት ያብቃን,0
ሰዎች ጤናቸውን ለመመለስ,0
ሆደ ባህር,1
ገዢው በህዝብ ላይ ሰነፈጠ,1
ደጀ ብርሀን,1
በር መታ,1
አቃለለ,1
የእንግዳ ቁርበት,1
በረሀብ ተቀጣ,1
ለመከላከልና ጤናን ለመጠበቅ,0
ለቃላት አገባባዊ ፍቺ መስጠት,0
ቅስሙ ተሰበረ,1
ቤት መታ,1
ደም ግባቱ ረገፈ,1
በተለያየ የጤና ነክ ዘመቻ,0
ሳብ ረገብ አደረገ,1
ልባም,1
ያረጀ,0
ባህሩን በዋና ቆረጠ,1
አበባ የጧቱ ብርድ ሳይበግራት,0
ባህር ዳርቻ,0
ግብር ከፋይ የሆነ ሁሉ,0
ከቋት ከቋቱ,1
ሰረገላ ገባ,1
ስነ ምግባር,0
ተሞካከረ,1
አበጥሮ ፈለገ,1
ቁስሉ በላው,1
አፍላ ስራ,1
አንገቱን ረገጠው,1
ማንነት ሳያግደዉ,0
ጦርነት ወይም ብጥብጥ አቁሟል,0
ክፉ ቀን,1
ስለሆነ,0
ቆሌቢስ,1
መሆኑን ለማረጋገጥ ሞክረዋል,0
የሰለጠነ የሰው ጉልበት ያጣሉ,0
ባዳመጡት ታሪክ ላይ,0
ቀንዳም,1
ሩሀሩሀ,0
በውል ያልታሰረ በችኮላ የታሰረ,0
ከህዝቡ ጋር ተቀላቅለው ኖረዋል,0
አካል,0
የስጋ ዘመድ,1
አሳሩን ቆጠረ,1
ለቀለቀኝ,1
እሰጥ አገባ,1
ሞቅ አለው,1
የጠላቶቻቸዉ ጥፋት,0
ይለዋወጣል,1
በተዘዋዋሪ በሶስተኛ ወገን የቀረበ,0
የእኛ ሙሽራ ዘመናይ,0
በደቡብ ሱዳን,0
ሀገራቸውን ለቀው ሄደዋል,0
ራስ የለውም,1
ትርጉም የለሽ,0
እነዚህ የመናዊያን,0
ሳር ቅጠሉ ሁሉ,1
ራሱን አዋረደ,1
እዚህ ላይ,0
ባዶውን ቀረ,1
በትምህርት ሞረደው,1
አንጀቴ ቅቤ ጠጣ,1
ሰይጣን አትሁንብኝ,1
እዚህ ሁን,1
ነገሮችን በማንሳት,0
ችግር መፍጠር ማስቀየም,0
የምንኖረው በአንዲት ሀገር,0
እጄን ሲጨብጠዉ,0
በጎደለ ሞላ,1
ብው አለ,1
የፍጥነት ንባብ በመባል ይጠራል,0
የምሞቀ ቤት,1
አመተ ምህረት,0
ርሀብ ሞረደው,1
ጉልበት ብዝበዛ,0
አብሯቸው የሚሰራው ደግሞ,0
ሙክቱ ቀለጠ,1
ተፈጥሮ የለገሰችን በርካታ ገፀበረከቶች አሉ,0
ይህ የስነፅሁፍ ዘርፍ,0
ልቡን ሰወረው,1
ጥጋቡ በረደ,1
እጅ ቃጣ,1
ጥሩ ዘር ያለው,0
መግል ሰራ,1
ቡራ ከረዩ አለ,1
በዋና በእግዚአብሄር ኳስና በሌሎች,0
መሬት ይቅለለው,1
አስከሬናቸዉ ተማርኮ,0
አለቃና ምንዝር,1
እርሷ ዘንድ ይቀመጣል,0
ስጋ ወደሙን ይቀበላሉ,0
ድርብ አረፍተነገር,0
ቀጡም የምንኩስና,1
ልቡ ሸፈተ,1
በጥሩ በመጥፎ አሰራር,0
ደም ግባቱ ረገፈ,1
ውጭ ያሉትም ለመመለስ,0
ልትበሳጭ አስባ,0
ፈቅደን ሲመሩን,0
አለልክ,1
ቁም ለቁም,1
ግንኙነት አልባ,0
ምስጢር ባከነ,1
ስድ አደግ,0
ቤቴ ቤቴ አለ,1
ተራ ይሆንና ሳቢነቱ ያነሰ,0
በነገ ህልምህ የምትታበይ ከሆነ,0
ባይጎርሱ እኔን,0
ሰውነቱ ባዘተ,1
እንደ ተረከበው,1
አንደበቱ ረታ,1
በሌላ በኩል,0
በሽታው ቀለለው,1
የትምህርቱ አላማ,0
በአንድ አረፍተነገር ውስጥ,0
የንባብ ጊዜ,0
የመታደስ ሀሳብ,0
ለዛ ሙጥጤ,1
ምክንያት ከሁኔታዎች ጋር,0
ሀይማኖቱን ለወጠ,1
ሲበሉ የላኩት,1
ባይሆንለት ባይሞላለት ብዬሻለሁ,0
አክ እንትፍ አለ,1
ለመልሶቻቸውም ግብረመልስ ይስጧቸው,0
አሳፋረው ያየው ነገር አሳዘነው,0
በጥርስ ሸኘው,1
ስጋ,1
አባዛች,1
በፊት ቃላዊ ግጥምን ይጠቀሙ,0
ማልዶ ማልዶ,1
በሬው ቀና,1
አድርገንበት,0
ላይ እንደ ሌሎች ጓደኞቹ,0
ተቃለለ,1
ባርያ ፈንጋይ,1
ለስራዉ ማነቃቂያ,0
የሴት አለሌ,1
ያንበሳ መደብ,0
ነገሩን በትክክል በሚገልፁት,0
እስኪነስረው ነገረው,1
በመላ ሄደ,1
በሰው ላይ አሳበቀ,0
ወርሀዊ ገቢ ብር,0
ግምታዊ ሀሳብ,0
አፄ ምኒሊክ,0
ተፈታተነ,0
በሰፈሩት ቁና,1
ጆሮ ዳባ ለበሰ,1
ወዳጅኔቴን ሰርዣለሁ,1
መስክ ለመስክ,1
መንታ ልብ,1
ጉልበቱ ተረታ,1
ተርታ ሰው,1
እዳሪ መጣ,0
በሚያግዝ መልኩ የቀረበ,0
ረዘም ያለ ንግግር ካዘጋጁ በኋላ በሞባይል,0
አረፍተነገሮች የተገለፁበት,0
የተለያዩ የዘይቤያዊ አነጋገሮችን,0
አስብቶ አራጅ,1
ስጋ ወደሙ,1
ሀብቱን ሰነከለበት,1
መሬት ይቅለለው,1
ተሻለሽ ከተቀመጡ በኋላ,0
ከውድቅት ጀምሮ እንደጥላ,0
የነገር ርክፍካፎ,1
ቤት ይቁጠረው,1
ራሱን ቻለ,1
ዘር ቆጠረ,1
በአማራ በደቡብ በጋምቤላ,0
ፍቅር አሟጠጠ,1
መሰንቆ መታ,1
እንባው ረገፈ,1
ማመልከት የሚቻል,0
እንጨት ሰባሪ,1
ቡና ኢትዮጵያ,0
እንዲሰማቸው በሚያደርግ ሁኔታ,0
አቅም መፈጠር ነበረበት,0
የሚተላለፈዉን መልእክት,0
በመማሪያ መፅሀፋቸው ላይ,0
ስምህን ቄስ ያንሳው,1
የሚገደድበት ሁኔታ መኖሩን ያሳያል,0
ረገብ አደረገ,1
የውል ስምምነት,0
ርጋጭ ርጋጭ ይላል,1
አልተኋኋንም,1
የኢኮኖሚውን እድገት የሚያግዝ,0
ተቃቃረ,1
ስራ አጥ,0
ጠብ በቀለ,1
የምትፈልጊዉ ነገር,0
አማርኛ በፅሁፍ,0
ተደጋግመው ቀርበዋል,0
ቆርጦ ሄደ,1
ትቶት ሂዷል,1
ብርቅዬ,0
ተማሪዎች ባዳመጡት ንግግር,0
የሰይጣን ስራ,1
ሻ አለ,1
በጥቅሉ የሰው ልጆች,0
ሰውነቱ ባዘተ,1
በሆነ ቀን,0
የስጋ ከብት,1
ቀለሙ ተሰበረ,1
ክፍለ ዘመን,0
ነገር ውስጥ ማገደው,1
ቁጥቁጥ አደረገ,1
የሰው ልጅ ልብ,0
ጎደሎዋን የምትሞላበት,0
እሳት የላፈው,1
በጋምቤላና በቤንሻንጉል ጉምዝ ክልሎች,0
ጎህ ቀደደ,1
ባለ ቀትር,1
ሰረገላ ውግ,1
እርጥብ ልጅ,1
አእምሮው ተበርዟል,1
ሰው,1
ቅዱስ ሚካኤል,0
የሰዉ ሀገር,0
የሬሳ ሳጥን,0
ቤት መታ,1
የብሎት ቀን,1
ፈንጠር ወጣ ያለ ቦታ,0
እጄን በቆረጠኝ ባላደረግሁት,1
አማርኛ ወደማናቸውም,0
አልችልም,0
ነጭ ላም,0
ቁርጥ ስጋ,1
ብትክ ብትክ አለ,1
ከእለታት መሀል,0
ማንኛውም ነገር የማይቃናለት,0
ስራ ፍላጊ,0
ቂም ያዘ,1
ታቦት ተከለ,1
ማንነት ሳያግደዉ,0
ቅዝዝ አለው,1
ቃሉን ሰጠ,1
ጉቦ በላ,1
ሁሉም ይለፈልፍ ጀመር,0
ካርኔ ቆራጭ,1
ክፍል የአረፍተነገር አይነቶች,0
ርጥብ,1
ተመረቀና ስራ ያዘ,0
ማየት የተለመደ,0
የትምህርትና የስልጠናው ደረጃ,0
መሆኔን እወቁ,0
ዛሩ ተሾመ,1
የሰው አይን ሆነበት,1
ቂም ያዘ,1
በመርሆችና በህግጋት,0
አትኩራራብኝ,0
መሬቱ ተርቧል,1
በፅሁፍ መግለፅ ከመጀመራቸው,0
ቀን ወጣለት,1
ራስ ተስሞ,1
በእኩልነት,1
ልማድ በግጥሞቹ ይተላለፋል,0
በቅናሽ ዋጋ,0
ዳኛን ሰበረ,1
ርጥብ አማኝ,1
ምንነትና አፃፃፍ ማስታዎሻ በመስጠት,0
በሞሰብ ያለ,0
በራስ መተማመን,0
የማሳመን የፅሁፍ ቴክኒኮችን,0
ለመሆን መወሰን,0
በሳቅ ተተረተረ,1
ሀሞቱ ፈሰሰ,1
ህግ ገባ,1
ፀሀይ መታው,1
የሴትምህርትምህርትምህርት ቤት,1
እህል ውሀው ተበጠሰ,1
በንግድ ስራ ተሰማርተው ኖረዋል,0
ተብሎ ስለሚታሰብ አብዛኞቹ,0
ገናና,0
ገደደኝ,1
ማንኛውም ሰው,0
ከመሄድ ይልቅ,0
ኤድያ,0
መንዝ ላሎ ምድር,0
መጥምቀ መለኮት,0
ነጭሽንኩር,0
ነገር ቀረቀረ,1
እንኳንስ እንዲህ,0
አስተካክለህ እውነቱን,0
ሰለጠነባቸው,1
በቁሙ ተመለሰ,1
መስክረም ሲብት,1
አልተኋኋንም,1
በጥብቅ ለመነ,0
አሰባሰበ,1
በተጨማሪ ሁሉም ተማሪዎች,0
አታረግርግብኝ,1
ነገሩን ረገጠ,1
እርግጠኛ ምክንያት ይደብቃሉ,0
ሀብት አፍርተው,0
ፍሬማ ሀሳቦች,0
የተቃኙ,0
ምስጋና ይግባው,1
ታሳውቁን ዘንድ,0
በቁጣ ተመለከቱ,0
ቀንዳ ቀንዳ አለ,1
ከልኩ አያልፍም,1
ሰንደቅ አላማ,0
መጠቆም ማመልከት,0
ከደረሰበት ደረጃ ጋር የተጣጣመ,0
ቤተ ዘመድ,0
ብስል ተቀሊል,1
ተመሳሳይ ሀሳብ,0
ግድግዳው ሰምበሌጥ,0
ይቅር ባይ,1
ቤቱ ተረጋጋ,1
ምንጭር ቆራጭ,1
ቆንጣጭ,1
እንኳንስ እንዲህ,0
ዋጋ ቆለለ,1
ብልት አወጣ,1
ኢክራም ባለቤቷ ስለመጣ ተደሰተች,0
ሰፊ ውይይት,0
ልትበሳጭ አስባ,0
ተረባረበ,1
ከ፻፹ አ ም ወዲህ,0
ይሄ,0
የበላን ያብላላዋል,1
ፍቅር ጉልበቱ,0
ቅልቅል,0
ታቦት ተከለ,1
ቤት አፈረሰ,1
ልታየዉ የማትችለዉን,0
ብስል ተቀሊል,1
የሚገልፅ ሰንጠረዥን ተርጉሞ,0
የስራ ስልታዊነት ያላቸው,0
በሆነ ቀን,0
የሚሳብ ሀሳብ,0
ብላ ተባላ,1
አየር መዛባት,0
ምስጢር አየ,1
አለቻት ነርሲቱ,0
በገ ፈጅ,1
ጠማማ ወንበር,0
የፍቅር ግንኙነት,0
አልተስማማንም,0
ባህር እሳት,1
ልበ ደንዳና,1
ደራሲያቸው አይታወቅም,0
ነብስ አወቀ,0
ወሬ ነጋሪ,0
አፍንጫውን በስቶ ያዘው,1
ቢስ አይይህ,1
መሬት አስላሰ,1
ህግ ሰበረ,1
ዘፈን አልሰራችም,0
የቋንቋ ተግባር ደግሞ ቋንቋ የሚሰጠውን,0
ሙሉ እዉቅና,0
ከተቆረጠ በኋላ ከሀይማኖታዊ,0
በለውጡ ወዲያውኑ ያገኛል,0
ማዶና ማዶ,1
በወጡ ዘሮች,0
መጥፎ እሴቶች,0
ቁርጥ ስጋ,1
ልቡን አወለቀ,1
ውስጥ የተሰመረበት ቃል አሰረ,0
በየምክንያቱ,0
ቁስሉ ሸፈጠ,1
ሰልፍን አሳምር,1
ከማን አንሼ,1
ትእዛዛዊ አረፍተነገር,0
ቁም ስቃይ,1
ትዳሩን አሸነፈ,1
ሲቃ ያዘው,0
ለበረከቱ,1
ሰላም ረግቷል,1
ደን ጥብቃ,0
ልበ ቀላል,1
ልቅም ያለች,1
ጎን አጥንት,0
በነገር ሸነቆጠው,1
መጠቀም መገልገል እድል,0
ተማሪዎችን በቡድን ሲያደራጁ,0
የስራ አጋር,0
ልምድ የሌለው,0
ቋንቋ ለቋንቋ,1
ለልጁ ሳሳ,1
በምሳሌ የተደገፈ በቂ ገለፃ ያድርጉላቸው,0
መያዙንና ተገቢ ድጋፍ እየተሰጠው,0
መከራ ተቀበለ,1
ስለአስረጂና ሌሎች አንቀፆች,0
በቀጥታ የተሰራውን ስራ,0
ሬስቶራንቶች,0
ለመምህር የተሰራ,0
ስጋዊ ህይዎት,0
ተባላ,1
መንከባከብ መጠበቅ,0
ቅጠል የለሽ,1
የምእላድና የቃል አንድነትና ልዩነትን,0
አፕል የቋንቋ ገበታዎቹን,0
ብትን ወረቀት,1
ያንበሳ መደብ,1
በተለየ ሁኔታ,0
ብርክ ያዘው,1
እንደ ተረከበው,1
አርመኖች ተሰደው ከሄዱባቸው,0
አያስችለውም,1
ስደተኞች በኢትዮጵያ ይገኛሉ,0
አለከፈ,1
በሀብር ውስጥ ዥንጉርጉርነት አለ,0
በክርክር ውስጥ በንቃት መሳተፋቸውን,0
መልካም እድል,0
መለስ ቀለስ አለ,1
ፅንሰ ሀሳብ,0
ልቡን ቆረቆረው,1
የተፈለገውን ፅሁፍ,0
በራዥ ከላሽ,1
ቆማ ቀር,1
በትር ቀመሰ,1
ድርብ,0
ራሱን በማስጠም ራሱን,0
ዋንጫ ልቅለቃ,1
ዘወረደ ቅድስት,0
ያለ ስራው የገባ ሰው,0
በትክክል እንዲሰሩ በቂ ጊዜ ይስጧቸው,0
ሰባራ አታገባም,0
ስሜት ቀጣዩን ገፅ,0
ነገር ውስጥ ማገደው,1
ደግሞ ወጣት አበባ አንዷ ናት,0
ሶስት መቶ አምሳማ,0
ከባሏ ተፋታች,0
ኬላ ሰበር,1
አርእስተ ነገር,1
ምጋቤ ምላሽም ይስጧቸው,0
ማልዶ ማልዶ,1
አደጋ ስላየ,0
ምሁራን በቋንቋ ምንነት ላይ,0
ቤተ ሰሪ ኋላ ይመጣል,1
መድሀኒት ቀመሰ,1
የአይን ቆብ,0
በሁሉም አንፃር ሲታይ,0
መማለጃ በላ,1
አራጋፊ,1
ተረባረበ,1
ዳኛዉ ሰማ,0
በመፃፉ ተፀፀተ,0
መምጣት ያጠናከረ ሌላው ህግ,0
ቀዝቃዛ ጦርነት,1
እድለኛ ነኝ,0
ተባራሪ ነጋዴ,1
ራሱን ቀበረ,1
አረፍተነገሮች ውስጥ አንዱ ቃል,0
የተለየህ አይደለህም,0
በፅሁፍ እንዲያቀርቡ ያድርጉ,0
ዳኛው ሰማ,1
ሰው ሰራሽ,0
በሽታው ወጣለት,1
ቅድስት ጉባኤ,0
የስጋ ቁራጭ,1
አይነት,0
ሰባራ ስንጥር,1
የግንባር ስጋ,1
ማእድን ሀብት ልማት ቢሮ,0
ቀላል ነዋ,0
በኢትዮጵያ የግብር ቀረጥ አጀማመር,0
መዘንጋት አልነበረብኝም,0
ጨዋታው ሞቀ,1
ሆደ ባሻ,1
አራት ሊትር ወጣት,0
መልከ መልካም,1
ይሯሯጣል,1
ባጠፌታ እንዲከፍሏቸዉ,0
በማደግ ላይ ያሉ አገሮች,0
አንድነትና ብዝሀነት,0
ሰውንቴ ረገፈ,1
ብትባል እንጂ,0
ሳይሆን ባልመረጣቸውና በማያውቃቸው,0
አለምን አሸነፈ,1
ፀጋ ልበስ,1
ተንታና አምባሰል,0
ቀኔ,1
ምግብ ያበስላሉ,0
ተወት አደረገ,0
የበጋ ወጣት,0
የሰይጣን ነገር,1
የማሪያም ምሳ,1
ከሞላ ጎደል የማይታይና የማይጨበጥ,0
ምስጥር ቀበረ,1
ተጨማደደ,0
ልቡን ሰበረው,1
ይፈልጉ,0
የአማርኛ ሀረግ አይነቶች,0
ነገር ግን,0
ሙት አማጣኝ,1
ገጣሚ ሰው,0
ይቻላል,1
ረሀብ ቆነደደው,1
ትኩስ ትኩሱን,1
አዲስ ምስክር,0
ትቶት ሂዷል,1
እየተንቀጠቀጠ ይታዘዛል,0
በጣሊያን ወረራ ወጣት ተቋርጦ,0
ከሰው ፊት ስንመገብ እናፍራለን,0
ቤት መጣ,0
ነጭ ሽንኩርት,0
መጀመሪያ መፅሀፉ,0
በረከት ወረደ,1
ለግል ለራስ ማድረግ መውሰድ,0
ትሁት ሰው ገጠመኝ,0
አስመሰከረ,1
ቁጥብ,1
ልበ ሙት,1
እሳት የላሰው,1
ገፁ ላይ,0
ትህትና የተሞላበት,0
ይቅር አለ,1
ነገር ሰራ,1
ከወቅታዊና ነባራዊ ሁኔታዎች,0
ባዶ ለባዶ,1
የሚጠይቅና ለተመረጡ ሰዎች,0
አፅመምህርስት,1
ነጠላ አረፍተነገር,0
እሱን እንድትንከባከብ ትደረግ,0
ልበ ቢስ,1
ልቃቂት ለቀቀ,1
የንግግር ክሂሎቶቹን,0
አለቃችን ሆደ,0
ድርብርብ ማንነቶችን አቻችሎና አካትቶ,0
አራገፈ,1
አበበ ሄደ,0
ቅበ ቢስ,1
ፊደል ቆጠረ,1
ማስታወሻ በተማሪዎች መፅሀፍ ላይ ቀርቧል,0
ተባሰል,1
የቀረበውን አጭር ማስታወሻ,0
ሚስቱን ለቀቀ,1
ተወው,1
ጉልበቱ ተሸነፈ,1
ነገር ቀረቀረ,1
ቅልጥጥ ቅብጥጥ አለ,1
ምኒልክ ኢትዮጵያ,0
እነዚህ አሀዶች ትርጉም ወዳለው,0
የቁም ከብት,1
ሲዘጋጁ በቅድሚያ ለተማሪዎች,0
ተመራምረው የሚያገኟቸው መልሶች,0
በሀሰት ለጠፈበት,1
በአይነትና በብዛት በቂ የሆኑ,0
ነጭ እሾህ,1
ማሰልጠኛዎች ወዘተ,0
ጆሮ ዳባ ለበሰ,1
ምድርና ሰማይ ዞረባት,1
ጥል ይፈጠራል,0
የተለያዩ የግስ ጊዜያትን ተጠቅመው,0
ቁልፍ ቦታ,1
የክፍለ ትምህርቱ አቀራረብ,0
የመንደሩ ሰዎች,0
የአንድ ሀገር መደበኛ ገቢ,0
አርከፈከፈብን,1
ጋር ያላቸው ግንኙነት,0
እዚህ ሁን,1
ከፍተኛ ጥረት አድርገዋል,0
አየሆነ በመምጣቱ,0
አይን አፋር መሆን,0
ቂጣ,1
ጤናማ ግንኙነት,0
ተራ ነገር,0
ጥፋተኛዉ እኔ,0
በጅ አለ,1
ምናምን,1
ልቡ ራሰ,1
ወጡን ቅቤ ነሰረው,1
ባለቅኔ,1
ምርጥ ዘር,0
በሰበሰ,1
ይህ የምሁራኑ ስደት,0
ፍርድ ቀጠነ,1
ብረት ለበስ,1
ስብስብ,1
ሴተ ቋንቋ,1
ሀፍረት ለበሰ,1
ሆዱን በላው,1
አልሙናይ ዳይሬክቶሬት,0
ከምስራቅ አፍሪካው ስዋሂሊ,0
በሙግት አዋቂነቱና,0
ደን ጥብቃ,0
በመማሪያ መፅሀፋቸው ላይ,0
ማርም አይልስ,1
ራሱን ሰወረ,1
ጉልበቱ ተረታ,1
ፊቱ ተሸበሸበ,1
መሬት ሰነጋ,1
እንትፍ እንትፍ አለ,1
የግል አስተያየታቸውን እንዲሰጡ,0
ጥሬ ቃል,1
ምጥ መጣ,1
ቂጡን ጣለ,1
ቆሽት አንድድ,1
በል በል አለኝ,1
ቆጠረ,1
ስራቸውን በአግባቡ መስራት,0
ምኒልክ ኢትዮጵያ,0
ቁርበት ጣሉለት,1
ስሙን ተከለ,1
አፈር ቀመሰ,1
አንዳንድ ነገር,0
ስድብ ቀመሰ,1
ልቡን መታው,1
የሽ ጥላ,0
በለስ ቀናው,1
የሚነገረዉ ሀሳብ,0
ባላገር,1
ቅንድብ መሸለል,1
ፍቅሩ ቀዘቀዘ,1
ቀልቡ ወደደው,1
ልቃቂት ለቀቀ,1
መጥኔውን ይስጥሽ,1
ልበ ሰፊ,1
ሰንካላ ምክንያት,1
አሸበሸበ,1
በእጅ ሲፃፍ ቆይቶ,0
የጋሀነብ እሳት,0
መንፈሳዊ በሆነ መንገድ,0
ግዙፍ የጫማ ፋብሪካ ዳርማርን,0
ቂጣም,1
ፎቶ ኮፒ,0
ቢያክ ቢያክ አለ,1
ድርብ ድብልቅ አረፍተነገር,0
የሰውን ልክ,1
ባዶ ባዶ,1
መራውን ወጣ,1
ሸክም,1
አሻሮ ቃሚ,1
ሎሚ,0
ወጣት ተስፋዬ ይባላል,0
ለካከፈ,1
የበለጠ ገንዘብ,0
ተራ መታ,1
ደህና ሁን,1
መስጠታቸውን ማረጋገጥ,0
የቃል ክፍል ውስጥ የሚመደቡ,0
አይኑን ሰቅሎ አዬ,1
ዘንዶ ማገር,1
እንዳይናገር ተከለከለ,0
ገንዘቤን ላፈኝ,1
ህይወት ያለእጆችና እግሮች,0
ባዘቶ ገላ,1
ቀደም ቀደም አትበል,1
ውጋት ሸከሸከው,1
የቤት ኪራይ,0
ተራራውም ደንቆሮ,0
ራሱን ነቀነቀ,1
ሁለት ነጠላ አረፍተነገሮች,0
መላቢስ,1
ሁሉም የአንቀፅ አይነቶች,0
በአሁኑ ጊዜ,0
ልቡን ማረከው,1
የወህኒ ቤቷ,0
ብድር መላሽ,1
እጆቹ የእንቅስቃሴ ትእዛዝ,0
ልቦለድ ድርሰት,0
በትህትና እንጠይቃለን,0
ነገሩን አብላላው,1
ልበ ብር,1
እንባው ረገፈ,1
መለያየት,0
ቁስሉ ሰፋ,1
የራስ ፀጉር,0
ጭንቅላታም,0
የቤት ልጅ,1
ገንዘቡን በተነ,1
ባህላዊ ዘፈን,0
በተመለከተ በምሳሌ የተደገፈ,0
ህክምናው ከተደረገለት,0
እራስን መጥላት,0
ተፋበት,1
የማሀበረሰቡየአኗኗር,0
ምናምን,1
በተነ,0
ጎን አጥንት,0
ይወጣት,0
አካሂዱና የውይይታችሁን ውጤት,0
ፅሁፋቸውንም በማረም,0
የእቡይ ሞረድ,1
መስቀለኛ መንገድ,1
ወይዘሮ ላቀች፦,0
ትከሻ ቢስ,1
ለመጨባበጥ የተጠቀሙባቸው,0
እግረመንገዴን ልጠይቅሽ ብዬ እኮ,0
እጀ ሴሰኛ,1
ቃላዊ ግጥሞች,0
ዘበኛ,0
የሰው እቃ ከማንሳት የማይቆጠብ,0
ለአህያ ማር አይጥማትም,1
ባዶ እጅ,1
ራሱ የማያድን ሌላም የማያድን,0
የሚያስፈልጋቸውን,0
ጥያቄ ውስጥ ይገባል,0
ታላቁ ጥቁር,0
